record_id,redcap_survey_identifier,welcome_timestamp,subid,assignment_id,study_id,welcome_complete,consent_timestamp,consent_1,consent_complete,demographics_timestamp,gender,other_gender,age,country_born,other_country,years_in_us,years,occupation,race___1,race___2,race___3,race___4,race___5,race___6,race___7,demographics_complete,instructions_timestamp,understand_instructions,confidence,instructions_complete,game_timestamp,game_complete,participant_ratings_timestamp,mead_name,clr_accordion_2,exp_accordion_2,lrg_accordion_2,clr_apple_2,exp_apple_2,lrg_apple_2,clr_apple_4,exp_apple_4,lrg_apple_4,clr_asian_05,exp_asian_05,lrg_asian_05,clr_bacon_2,exp_bacon_2,lrg_bacon_2,clr_art_paintbrush_01,exp_art_paintbrush_01,lrg_art_paintbrush_01,clr_art_paintbrush_02,exp_art_paintbrush_02,lrg_art_paintbrush_02,clr_boombox_01,exp_boombox_01,lrg_boombox_01,clr_djembe_01,exp_djembe_01,lrg_djembe_01,clr_fountainpen_01,exp_fountainpen_01,lrg_fountainpen_01,clr_bagel_4,exp_bagel_4,lrg_bagel_4,clr_ball_05,exp_ball_05,lrg_ball_05,clr_goboard_01,exp_goboard_01,lrg_goboard_01,clr_banana_2,exp_banana_2,lrg_banana_2,clr_beads_3,exp_beads_3,lrg_beads_3,clr_beads_4,exp_beads_4,lrg_beads_4,clr_berries_4,exp_berries_4,lrg_berries_4,clr_berries_05,exp_berries_05,lrg_berries_05,clr_bike_04,exp_bike_04,lrg_bike_04,clr_bike_05,exp_bike_05,lrg_bike_05,clr_bike_06,exp_bike_06,lrg_bike_06,clr_binocular_02,exp_binocular_02,lrg_binocular_02,clr_bowling_03,exp_bowling_03,lrg_bowling_03,clr_guitar_02,exp_guitar_02,lrg_guitar_02,clr_burger_01,exp_burger_01,lrg_burger_01,clr_burger_4,exp_burger_4,lrg_burger_4,clr_cam_corder_3,exp_cam_corder_3,lrg_cam_corder_3,clr_camera_3,exp_camera_3,lrg_camera_3,clr_camera_4,exp_camera_4,lrg_camera_4,clr_candy_2,exp_candy_2,lrg_candy_2,clr_chess_4,exp_chess_4,lrg_chess_4,clr_chicken_3,exp_chicken_3,lrg_chicken_3,clr_chips_01,exp_chips_01,lrg_chips_01,clr_chips_02,exp_chips_02,lrg_chips_02,clr_chocolate_2,exp_chocolate_2,lrg_chocolate_2,clr_chocolate_cake_1,exp_chocolate_cake_1,lrg_chocolate_cake_1,clr_chocolate3,exp_chocolate3,lrg_chocolate3,clr_chocolate6,exp_chocolate6,lrg_chocolate6,clr_jenga_01,exp_jenga_01,lrg_jenga_01,clr_keyboard_01,exp_keyboard_01,lrg_keyboard_01,clr_cone_1,exp_cone_1,lrg_cone_1,clr_cookie1,exp_cookie1,lrg_cookie1,clr_cookie3,exp_cookie3,lrg_cookie3,clr_cube_2,exp_cube_2,lrg_cube_2,clr_cupcake,exp_cupcake,lrg_cupcake,clr_dice_4,exp_dice_4,lrg_dice_4,clr_domino_3,exp_domino_3,lrg_domino_3,clr_drums_2,exp_drums_2,lrg_drums_2,clr_paintcan_01,exp_paintcan_01,lrg_paintcan_01,clr_fitness_04,exp_fitness_04,lrg_fitness_04,clr_fitness_07,exp_fitness_07,lrg_fitness_07,clr_fitness_08,exp_fitness_08,lrg_fitness_08,clr_frisbee_4,exp_frisbee_4,lrg_frisbee_4,clr_frisbee_5,exp_frisbee_5,lrg_frisbee_5,clr_green_beans_1,exp_green_beans_1,lrg_green_beans_1,clr_greens_01,exp_greens_01,lrg_greens_01,clr_greens_06,exp_greens_06,lrg_greens_06,clr_greens_07,exp_greens_07,lrg_greens_07,clr_guitar_5,exp_guitar_5,lrg_guitar_5,clr_saxophone_01,exp_saxophone_01,lrg_saxophone_01,clr_headphones_1,exp_headphones_1,lrg_headphones_1,clr_headphones_4,exp_headphones_4,lrg_headphones_4,clr_helicopter_1,exp_helicopter_1,lrg_helicopter_1,clr_ice_skates_6,exp_ice_skates_6,lrg_ice_skates_6,clr_sharpie_01,exp_sharpie_01,lrg_sharpie_01,clr_beignets_01,exp_beignets_01,lrg_beignets_01,clr_mac_cheese_01,exp_mac_cheese_01,lrg_mac_cheese_01,clr_chilidog_01,exp_chilidog_01,lrg_chilidog_01,clr_cremepuff_01,exp_cremepuff_01,lrg_cremepuff_01,clr_meat_01,exp_meat_01,lrg_meat_01,clr_microscope_3,exp_microscope_3,lrg_microscope_3,clr_mikado_3,exp_mikado_3,lrg_mikado_3,clr_muffin2,exp_muffin2,lrg_muffin2,clr_friedchicken_01,exp_friedchicken_01,lrg_friedchicken_01,clr_fruitsalad_01,exp_fruitsalad_01,lrg_fruitsalad_01,clr_jackfruit_01,exp_jackfruit_01,lrg_jackfruit_01,clr_jellyroll_01,exp_jellyroll_01,lrg_jellyroll_01,clr_notebook_6,exp_notebook_6,lrg_notebook_6,clr_notebook_7,exp_notebook_7,lrg_notebook_7,clr_oil_1,exp_oil_1,lrg_oil_1,clr_oil_5,exp_oil_5,lrg_oil_5,clr_paper_3,exp_paper_3,lrg_paper_3,clr_parfait_2,exp_parfait_2,lrg_parfait_2,clr_pencil_2,exp_pencil_2,lrg_pencil_2,clr_piano_3,exp_piano_3,lrg_piano_3,clr_piano_4,exp_piano_4,lrg_piano_4,clr_pie3,exp_pie3,lrg_pie3,clr_pizza_03,exp_pizza_03,lrg_pizza_03,clr_pizza_05,exp_pizza_05,lrg_pizza_05,clr_pokerchips_3,exp_pokerchips_3,lrg_pokerchips_3,clr_pomegranate_01,exp_pomegranate_01,lrg_pomegranate_01,clr_quinoa_01,exp_quinoa_01,lrg_quinoa_01,clr_radio_3,exp_radio_3,lrg_radio_3,clr_record_4,exp_record_4,lrg_record_4,clr_ribbon_4,exp_ribbon_4,lrg_ribbon_4,clr_onionrings_01,exp_onionrings_01,lrg_onionrings_01,clr_roller_skates_01,exp_roller_skates_01,lrg_roller_skates_01,clr_roller_skates_02,exp_roller_skates_02,lrg_roller_skates_02,clr_pho_01,exp_pho_01,lrg_pho_01,clr_poboy_01,exp_poboy_01,lrg_poboy_01,clr_zucchini_01,exp_zucchini_01,lrg_zucchini_01,clr_salmon,exp_salmon,lrg_salmon,clr_sandwich_2,exp_sandwich_2,lrg_sandwich_2,clr_sandwich_3,exp_sandwich_3,lrg_sandwich_3,clr_sandwich_5,exp_sandwich_5,lrg_sandwich_5,clr_shrimp_02,exp_shrimp_02,lrg_shrimp_02,clr_skateboard_06,exp_skateboard_06,lrg_skateboard_06,clr_popcorn_01,exp_popcorn_01,lrg_popcorn_01,clr_poutine_01,exp_poutine_01,lrg_poutine_01,clr_snorkling_3,exp_snorkling_3,lrg_snorkling_3,clr_soup_03,exp_soup_03,lrg_soup_03,clr_samosas_01,exp_samosas_01,lrg_samosas_01,clr_starfruit_01,exp_starfruit_01,lrg_starfruit_01,clr_tempeh_01,exp_tempeh_01,lrg_tempeh_01,clr_tart1,exp_tart1,lrg_tart1,clr_violin_2,exp_violin_2,lrg_violin_2,clr_tofu_01,exp_tofu_01,lrg_tofu_01,clr_yulelog_01,exp_yulelog_01,lrg_yulelog_01,clr_wrap_02,exp_wrap_02,lrg_wrap_02,clr_yarn_5,exp_yarn_5,lrg_yarn_5,participant_ratings_complete,post_study_survey_timestamp,how_was_study,purpose_1,difficulties,post_study_survey_complete,payment_timestamp,payment_complete
77,,"2021-09-14 19:56:55",6101610ab288a2d5b97d3688,6141358979ce812a39061529,6140d2bf320df68dc96327b1,2,"2021-09-14 19:57:31",1,2,"2021-09-14 19:57:48",2,,21,1,,1,,student,0,0,0,0,1,0,0,2,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0
78,,"2021-09-14 19:59:35",613bb7f2a06a3b358fe33f46,61412f895cd6047eb609c97e,6140d2bf320df68dc96327b1,2,"2021-09-14 20:00:00",1,2,"2021-09-14 20:00:26",1,,21,1,,1,,Student,0,0,0,0,1,0,0,2,"2021-09-14 20:01:18",1,100,2,"2021-09-14 21:22:28",2,"2021-09-14 21:14:46",,5,8,7,9,3,3,8,3,4,3,4,3,4,3,2,2,3,1,3,2,1,2,6,4,7,4,3,2,2,1,2,2,1,6,5,5,4,4,3,6,2,2,7,3,2,8,2,2,9,3,2,8,2,1,1,7,4,6,7,5,2,5,3,5,6,2,3,2,1,4,6,5,4,2,2,6,3,2,2,7,2,3,8,3,3,7,2,4,2,2,5,3,1,4,1,1,3,2,1,3,1,1,4,1,1,5,2,1,3,2,1,4,2,1,2,1,2,3,9,8,3,2,1,1,1,1,2,2,1,7,3,2,5,2,1,2,1,1,2,1,1,4,6,7,5,7,6,2,9,8,1,1,4,3,8,3,5,2,2,6,2,2,2,1,1,2,2,1,7,2,2,5,3,1,3,7,6,6,8,4,5,3,2,4,5,2,4,6,3,4,4,2,2,1,1,2,1,1,4,3,2,3,3,2,6,4,3,4,2,2,2,7,4,4,2,2,4,2,1,3,3,1,5,2,1,2,1,1,3,2,1,6,3,2,8,2,2,5,5,3,2,5,2,3,3,2,6,3,2,7,4,1,2,9,8,3,9,9,2,2,1,2,1,1,3,2,1,5,3,2,6,2,1,2,2,1,3,6,4,2,3,2,5,1,1,2,2,1,1,4,2,5,4,3,2,2,1,2,2,2,2,2,1,4,3,1,3,2,2,3,2,2,4,2,1,6,3,1,6,4,3,2,1,1,3,2,2,3,3,1,1,1,1,3,2,2,2,2,1,5,2,1,6,2,2,4,7,5,4,2,1,3,2,2,3,1,1,6,2,2,2,"2021-09-14 21:24:15","It was quite long, though interesting","to know how we can judge similarity between different object and also rate them on how similar they are to unfamiliar words.",no,2,"2021-09-14 21:25:16",2
79,,"2021-09-14 20:00:05",613ff27bfc16f6849d1dc1e1,6141373c02c7f119f25ae95e,6140d2bf320df68dc96327b1,2,"2021-09-14 20:01:11",1,2,"2021-09-14 20:01:42",2,,18,1,,1,,Student,0,0,0,0,1,0,0,2,"2021-09-14 20:02:25",1,71,2,,2,"2021-09-14 20:58:35",,5,8,7,7,1,2,6,1,2,8,4,4,4,2,1,3,2,2,2,4,3,3,6,5,7,8,8,2,5,2,1,1,2,4,2,5,3,4,4,4,1,3,10,2,2,10,2,1,10,1,1,6,1,2,1,9,9,3,9,9,4,8,9,3,7,4,2,2,5,3,9,8,2,1,2,4,1,2,1,6,4,1,7,4,1,6,3,6,1,1,3,3,1,6,3,3,3,1,1,2,1,1,2,3,1,2,4,3,1,1,1,1,2,1,1,2,4,2,8,8,3,1,3,1,1,1,2,1,1,7,1,2,4,2,2,1,1,1,1,1,1,4,8,8,7,6,5,2,10,10,1,10,10,1,10,10,2,1,3,2,1,3,2,1,1,3,1,1,3,1,1,3,1,1,3,8,8,5,9,6,3,3,2,4,3,3,5,5,3,2,7,4,1,1,1,1,1,1,5,1,3,4,1,2,6,1,1,7,5,3,1,7,5,9,1,1,4,1,2,2,1,1,7,1,3,5,5,5,4,1,2,8,1,4,10,1,4,8,6,5,5,7,4,9,3,3,9,2,3,10,1,1,1,10,10,1,10,10,4,3,4,6,3,4,4,3,4,6,1,1,5,2,2,6,3,3,3,7,6,1,8,6,8,1,2,1,1,1,2,6,5,7,7,5,8,2,4,5,2,2,1,1,3,6,3,3,7,1,2,8,1,2,5,1,2,9,1,3,7,8,8,3,1,3,2,2,2,2,3,4,7,1,3,4,2,3,4,3,2,6,4,3,4,2,4,3,8,6,7,3,3,7,1,2,8,1,2,9,1,2,2,"2021-09-14 20:59:42","Interesting but a bit confusing at some points","To test relative association between different objects",No,2,"2021-09-14 20:59:45",2
80,,"2021-09-14 20:02:05",6107527f2b4db80299830ae8,614137e86a3c62b5994b1666,6140d2bf320df68dc96327b1,2,"2021-09-14 20:02:37",1,2,"2021-09-14 20:03:04",2,,23,1,,1,,"pharmacy technician",0,0,0,0,1,0,0,2,"2021-09-14 20:04:12",1,72,2,,2,"2021-09-14 20:52:10",,8,9,6,7,2,2,7,2,2,5,3,3,5,2,1,4,3,2,3,5,2,2,7,6,8,8,8,4,5,1,3,1,1,7,2,2,6,7,6,6,1,1,10,4,2,10,2,1,10,2,1,7,3,1,4,9,6,6,8,3,7,5,6,4,9,3,3,3,2,3,8,4,3,1,1,4,1,1,2,8,1,2,10,2,3,8,1,10,1,1,4,6,1,6,4,2,3,1,1,3,1,1,3,1,1,3,2,1,3,1,1,3,1,1,3,1,1,4,9,6,7,3,2,2,1,1,3,1,1,10,4,2,5,2,1,2,1,1,2,1,1,5,8,6,10,6,4,3,9,9,3,9,9,2,9,9,8,2,2,8,2,2,8,3,2,7,2,2,7,2,1,6,2,1,4,8,7,5,9,6,8,6,3,6,3,3,8,5,2,3,6,3,2,1,1,3,2,1,3,1,2,2,1,1,5,2,1,4,2,2,3,8,5,9,2,1,2,1,1,3,1,1,9,3,2,6,2,2,3,2,1,10,2,3,10,2,3,9,3,2,8,3,2,9,2,2,7,2,2,10,1,1,3,8,8,2,10,10,3,2,2,4,2,2,2,1,2,6,3,1,7,2,1,4,2,2,4,7,3,2,8,3,10,1,1,2,1,1,3,6,3,8,5,2,4,2,2,2,2,2,4,2,1,4,2,1,4,2,1,4,1,1,3,1,1,5,3,1,7,5,2,2,1,2,2,1,1,5,2,1,4,1,1,2,1,1,5,1,1,3,3,1,8,2,2,6,9,7,6,3,2,3,1,1,3,1,1,7,2,1,2,"2021-09-14 20:52:39",Fair,"No idea",No,2,,0
81,,"2021-09-14 20:17:29",61087340524af628c86bc38c,61413b8490c3d1efa7d6c888,6140d2bf320df68dc96327b1,2,"2021-09-14 20:18:19",1,2,"2021-09-14 20:18:38",2,,23,1,,1,,"Patient care coordinator",0,0,0,0,1,0,0,2,"2021-09-14 20:19:09",1,100,2,,2,"2021-09-14 21:07:16",,7,4,5,8,1,2,6,1,2,7,2,4,3,2,2,3,2,2,3,5,3,6,9,6,7,7,7,2,1,2,2,1,2,8,1,3,2,4,5,8,1,2,9,4,3,10,3,1,9,2,1,8,1,2,1,9,8,6,9,8,6,9,9,2,7,3,3,2,3,2,10,8,2,1,2,6,1,2,2,9,3,1,10,4,2,9,2,9,1,2,2,6,2,8,4,3,1,1,2,2,1,2,2,2,2,2,4,2,1,2,2,2,3,2,1,2,5,1,8,8,7,1,2,1,1,4,2,2,2,8,2,2,5,1,3,1,1,1,1,2,2,3,8,8,9,2,5,1,10,10,1,10,10,2,10,10,8,2,4,8,2,4,8,1,2,4,2,2,8,1,2,7,1,3,2,9,7,2,9,7,7,7,4,6,7,4,7,2,2,1,6,5,1,1,3,2,1,2,5,2,4,1,2,3,7,2,2,7,6,4,1,8,5,9,1,2,1,1,3,1,1,4,9,2,4,6,2,2,2,2,3,9,2,4,10,2,4,8,7,6,7,6,6,9,2,3,8,3,4,9,3,3,1,9,9,1,9,9,1,1,4,8,2,6,3,1,5,9,1,2,7,3,3,7,3,4,1,5,6,1,7,6,8,2,4,1,1,3,2,6,5,7,5,5,8,3,3,6,2,5,7,1,4,7,3,5,7,2,5,6,1,5,4,3,5,9,3,5,8,8,8,6,2,4,2,2,3,5,2,4,6,2,3,2,2,4,7,2,3,7,3,5,8,2,5,1,9,8,9,2,4,7,2,4,8,2,4,9,1,3,2,"2021-09-14 21:07:48","It was unique and fun!","I think it was testing object association.",No,2,,0
82,,"2021-09-14 20:24:36",6110a3cea048e6a387686a00,61413d256e9f5480e6da9863,6140d2bf320df68dc96327b1,2,"2021-09-14 20:24:46",1,2,"2021-09-14 20:25:38",2,,24,1,,1,,student,0,0,0,0,1,0,0,2,"2021-09-14 20:25:50",1,73,2,,2,"2021-09-14 21:29:29",,6,6,6,9,1,2,7,1,2,6,6,5,2,3,1,2,2,2,3,2,2,3,7,7,4,5,8,4,7,2,3,3,3,4,4,4,6,3,2,8,1,2,10,7,2,10,4,2,8,4,3,7,5,5,2,9,9,9,9,10,8,8,8,6,7,4,4,5,4,5,8,6,2,2,2,6,7,2,5,5,3,3,10,4,4,10,3,6,6,3,4,4,3,5,5,5,5,3,3,5,3,3,4,3,4,6,5,4,4,4,4,4,4,3,5,5,5,3,7,4,7,4,4,3,1,1,3,1,1,8,8,1,5,3,2,3,3,3,3,3,3,4,9,9,10,5,4,3,10,10,3,5,6,3,9,9,8,3,2,7,2,2,4,3,3,3,3,3,7,3,3,3,3,3,3,7,5,8,8,7,6,6,4,5,5,5,4,4,4,4,4,4,2,2,2,4,4,4,3,3,3,3,3,2,5,5,2,5,7,3,3,7,3,8,1,2,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,6,3,3,9,7,7,9,7,8,8,4,4,7,6,4,10,3,3,4,7,5,4,4,8,5,4,4,5,4,4,5,4,4,4,4,4,3,3,3,5,3,3,3,3,3,3,5,5,9,8,8,5,5,5,4,5,5,5,6,5,6,5,5,4,4,5,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,6,6,4,3,3,3,2,2,2,2,2,2,2,1,3,4,4,4,3,3,3,3,4,2,3,3,3,5,4,5,3,6,5,6,5,6,6,5,5,4,4,4,5,5,5,2,"2021-09-14 21:29:41","very long","no idea",no,2,"2021-09-14 21:29:46",2
83,,"2021-09-14 20:34:15",6132c13194808d59aae1cc62,61413e2fda52ddc87b88a21c,6140d2bf320df68dc96327b1,2,"2021-09-14 20:36:59",1,2,"2021-09-14 20:37:39",2,,20,1,,1,,unemployed,0,0,0,0,0,0,1,2,"2021-09-14 20:38:59",1,81,2,,2,"2021-09-14 21:45:27",,8,7,6,8,1,1,7,1,1,8,6,6,6,2,2,2,2,2,1,3,2,3,7,8,7,6,7,1,2,1,2,2,2,5,3,4,3,4,5,7,1,2,10,4,7,10,3,3,7,2,2,7,2,1,1,7,9,6,8,9,7,8,9,3,5,3,4,3,3,2,7,8,2,1,2,3,1,2,2,5,3,1,9,5,1,7,3,7,1,1,2,3,3,8,4,4,3,1,2,3,1,2,2,2,1,3,4,3,2,1,1,1,2,1,1,2,3,2,7,9,5,3,3,1,3,4,2,2,1,6,1,1,4,3,1,2,1,1,1,1,1,3,7,7,8,7,7,1,10,10,1,10,10,1,10,10,6,2,2,7,3,2,5,3,3,3,3,2,4,2,2,4,2,3,2,8,7,4,9,9,6,7,3,4,5,3,4,10,10,1,5,3,1,1,1,2,3,2,4,3,3,2,2,2,4,3,2,7,5,3,1,9,4,10,3,3,2,1,1,2,2,2,10,3,3,3,2,2,5,2,2,10,4,4,10,4,4,10,7,7,2,6,5,10,5,4,9,4,3,10,3,3,1,10,10,1,10,10,1,3,3,9,4,4,4,4,4,8,3,1,6,3,3,6,4,3,2,6,4,1,8,7,8,1,1,1,2,2,1,5,4,7,5,5,4,4,3,5,2,2,4,2,3,5,4,4,5,3,4,5,3,3,4,3,3,10,5,5,8,7,7,7,4,4,4,4,4,6,3,2,5,3,3,6,4,4,6,3,3,8,6,5,7,5,5,2,9,6,10,5,5,5,4,4,7,3,4,9,1,1,2,"2021-09-14 21:46:06","it was boring","probably to see how we perceive objects",no,2,"2021-09-14 21:46:09",2
84,,"2021-09-14 20:46:22",6108666b401f2eb3e96153bd,614142355a7080ce4a165562,6140d2bf320df68dc96327b1,2,"2021-09-14 20:47:06",1,2,"2021-09-14 20:47:35",2,,22,1,,1,,"Sales Associate",0,0,0,0,1,0,0,2,"2021-09-14 20:48:30",1,71,2,,2,"2021-09-14 21:39:43",,7,5,8,2,1,2,2,2,2,4,2,2,1,1,1,2,2,1,2,3,3,3,8,7,8,5,7,2,1,1,1,1,2,2,2,3,3,2,3,1,1,2,10,1,1,10,1,1,8,2,1,2,2,1,2,9,9,3,8,9,7,6,8,2,7,2,2,2,3,3,9,6,2,1,2,6,2,2,2,5,3,2,9,4,2,4,2,3,1,1,2,5,2,8,2,2,1,2,2,1,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,4,4,2,8,9,3,2,4,1,2,3,2,1,1,5,2,2,3,2,2,1,1,1,1,2,2,3,8,8,3,4,3,1,10,10,1,10,10,2,10,10,3,1,3,2,1,3,2,1,1,2,1,1,2,1,1,2,1,1,2,6,7,2,6,6,2,8,4,2,3,4,3,6,3,2,6,3,2,1,1,2,1,1,2,2,2,2,2,2,3,2,1,3,4,3,2,7,4,5,1,1,2,2,2,1,2,2,4,2,1,1,1,1,2,1,1,5,2,3,9,2,2,8,4,4,8,6,5,6,3,2,3,2,2,8,2,2,2,10,10,1,10,10,2,2,3,3,2,2,2,2,2,4,2,1,2,1,1,3,2,2,3,4,4,1,5,4,8,2,2,1,1,1,2,5,4,4,4,4,3,3,2,5,2,2,1,1,1,3,2,2,4,2,2,4,2,2,3,2,2,5,2,2,5,6,5,2,2,3,2,2,1,2,2,3,3,2,2,1,1,1,1,1,1,2,2,2,3,2,3,3,7,8,4,2,2,3,2,2,3,2,2,5,1,2,2,"2021-09-14 21:40:21","It made me think about my decisions. ","To see how our brains analyze things differently. ",No,2,"2021-09-14 21:40:27",2
85,,"2021-09-14 22:12:29",610222b97be726dfedb61b42,61414ca683d888da5cc46e52,6140d2bf320df68dc96327b1,2,"2021-09-14 22:12:54",1,2,"2021-09-14 22:14:19",3,,18,1,,1,,"Unemployed searching for job",0,0,0,0,1,0,0,2,"2021-09-14 22:15:21",1,100,2,,2,"2021-09-14 23:36:17",,7,5,5,10,1,3,9,1,3,5,2,4,8,2,2,3,2,3,3,2,3,3,5,6,7,6,7,2,3,3,4,2,3,8,3,5,4,3,5,9,1,3,10,2,2,10,2,1,8,2,3,10,2,2,1,6,6,6,6,6,4,5,6,3,4,4,4,2,4,2,6,5,7,1,3,8,2,4,3,4,3,2,7,4,2,4,3,9,1,1,2,3,2,7,3,3,6,1,2,7,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,1,3,1,4,5,8,1,1,5,2,2,5,2,1,10,2,3,7,2,2,1,2,1,1,2,1,6,6,7,8,3,4,1,7,8,1,7,7,1,8,8,9,1,4,8,1,4,9,2,1,8,2,2,10,2,1,8,2,4,5,5,5,5,4,4,8,4,3,5,4,3,7,3,2,2,3,4,1,2,1,3,3,3,7,2,3,3,1,3,7,3,2,5,2,3,1,3,3,8,1,1,5,1,2,5,2,3,10,2,4,6,2,2,5,2,2,9,2,4,10,2,4,5,3,5,4,3,3,8,2,2,9,3,3,10,2,2,1,8,8,1,8,8,5,1,3,7,2,4,6,1,3,7,1,1,7,2,2,5,2,3,4,4,4,1,3,4,9,1,1,5,2,2,2,3,4,8,3,4,6,2,3,5,2,4,7,2,4,6,2,4,6,2,3,6,2,3,7,2,3,9,2,4,7,3,5,7,2,3,3,2,3,6,3,3,6,2,3,6,2,3,6,1,2,5,2,3,8,1,3,3,4,6,5,2,3,6,2,3,5,1,3,7,1,2,2,"2021-09-14 23:36:38","really long and tedious","to see brain patterns ",,2,,0
86,,"2021-09-14 22:13:01",60fefa8d26f46e84a295b223,614156872baaa5c1f76ea970,6140d2bf320df68dc96327b1,2,"2021-09-14 22:14:41",1,2,"2021-09-14 22:15:00",2,,20,1,,1,,student,0,0,0,0,1,1,0,2,"2021-09-14 22:15:43",1,88,2,,2,"2021-09-14 23:00:22",,5,6,8,7,3,2,4,2,2,7,5,4,3,3,1,3,5,1,3,5,1,4,7,8,7,6,8,3,5,1,3,2,2,7,5,6,3,5,3,8,2,2,9,4,2,9,4,2,7,3,2,8,4,2,2,7,9,8,8,9,5,7,8,4,6,3,4,3,3,3,8,6,4,3,2,5,3,2,2,5,3,1,7,4,3,6,3,8,2,1,2,4,2,7,3,3,4,3,2,5,3,3,4,3,3,3,3,2,1,2,1,1,2,1,2,2,3,1,8,8,8,4,3,2,3,2,2,2,2,9,4,3,6,3,2,1,2,1,1,1,1,2,6,4,9,5,5,1,8,8,1,9,9,1,9,10,9,3,3,8,4,3,6,4,2,6,2,2,6,2,2,6,3,2,2,6,7,2,5,6,7,6,3,6,4,4,7,6,3,1,4,4,1,1,1,2,2,1,4,3,2,3,2,3,5,2,2,5,2,2,1,6,5,9,2,3,3,2,2,2,2,2,9,3,2,7,2,2,3,3,2,9,5,3,9,5,3,9,8,6,6,7,3,9,4,3,9,2,2,8,4,2,1,8,10,1,9,9,2,2,2,4,2,2,1,2,2,3,2,1,5,2,2,5,2,3,4,7,3,1,6,5,7,2,2,2,1,1,1,7,7,8,6,7,6,2,3,6,3,3,5,1,2,5,2,2,5,2,2,3,2,2,2,2,2,9,2,2,6,4,3,4,3,2,2,3,3,6,3,3,2,2,2,3,2,2,6,2,2,4,2,2,5,2,2,2,5,6,7,4,3,5,6,3,5,3,3,8,2,4,2,"2021-09-14 23:00:55","it was pretty interesting","to understand how we group things by association","took a while to load and start",2,"2021-09-14 23:01:02",2
87,,"2021-09-15 10:02:20",610989c60322d9a2497a828b,6141fcb732f0e3dc970d88f9,6140d2bf320df68dc96327b1,2,"2021-09-15 10:02:44",1,2,"2021-09-15 10:03:05",2,,24,1,,1,,"Benefits Processor",0,0,0,0,1,0,0,2,"2021-09-15 10:03:52",1,100,2,,2,"2021-09-15 11:05:32",,5,6,6,3,1,1,3,1,1,4,3,2,1,2,1,2,3,1,2,6,3,2,7,5,5,7,4,1,2,1,2,1,2,4,4,5,3,3,4,4,1,3,10,2,3,10,3,2,8,4,3,6,4,3,2,9,8,4,10,9,5,8,8,2,6,2,2,2,3,2,9,7,2,2,2,4,2,2,2,7,3,1,9,3,2,6,3,7,2,2,2,1,1,6,3,3,1,1,1,2,1,2,1,3,3,2,4,3,1,1,1,2,3,1,1,2,2,2,8,5,6,3,3,1,2,1,2,1,1,9,2,1,3,2,1,2,1,1,2,2,2,5,8,8,5,4,4,2,10,10,1,10,9,2,10,9,5,2,2,4,2,2,1,1,2,2,1,1,3,1,2,3,1,2,3,8,6,2,7,3,3,7,4,4,7,4,3,4,3,2,5,3,2,1,1,2,2,1,3,3,2,2,2,2,4,3,1,4,4,3,2,6,4,9,2,2,1,1,1,1,3,1,8,3,2,2,1,1,3,2,1,8,2,3,10,2,3,9,5,5,9,7,5,9,2,2,7,2,2,10,2,2,2,10,9,2,10,10,2,2,2,5,3,3,3,3,3,5,1,1,2,2,1,5,2,2,2,2,2,2,8,4,7,1,2,1,1,1,2,4,3,4,5,4,3,3,2,3,2,2,2,1,1,4,3,2,3,2,2,3,2,2,3,2,2,6,3,2,7,5,4,3,2,2,2,1,2,3,2,2,3,1,2,3,2,2,2,1,1,3,4,2,4,2,3,3,8,4,5,2,2,4,3,2,3,2,2,6,1,1,2,"2021-09-15 11:06:23","It was very long, but very thorough","It was looking for how your mind categorizes objects based on their characteristics",No,2,"2021-09-15 11:06:27",2
